Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case
4/26/2020,Tamil Nadu,87605,Samples Sent,1885,77133,568,,36,Government,,,,,,,,,2.15%,1.16,1157,46
4/27/2020,Tamil Nadu,94781,Samples Sent,1937,83021,1381,,36,Government,,,,,,,,,2.04%,1.25,1252,49
4/28/2020,Tamil Nadu,101874,Samples Sent,2058,97908,1908,,47,Government,,,,,,,,,2.02%,1.35,1346,50
4/29/2020,Tamil Nadu,109961,Samples Sent,2162,105864,1935,,48,Government,,,,,,,,,1.97%,1.45,1453,51
4/30/2020,Tamil Nadu,119748,Samples Sent,2323,115761,1664,,40,Government,,,,,,,,,1.94%,1.58,1582,52
5/1/2020,Tamil Nadu,129363,Samples Sent,2526,124852,1985,,40,Government,,,,,,,,,1.95%,1.71,1709,51
5/2/2020,Tamil Nadu,139490,Samples Sent,2757,135698,1035,,40,Government,,,,,,,,,1.98%,1.84,1843,51
5/3/2020,Tamil Nadu,150107,Samples Sent,3023,145520,1564,,40,Government,,,,,,,,,2.01%,1.98,1983,50
5/4/2020,Tamil Nadu,162970,Samples Sent,3550,158558,862,,,,,,,,,,,,2.18%,2.15,2153,46
5/5/2020,Tamil Nadu,174828,Samples Sent,4058,170174,596,,,,,,,,,,,,2.32%,2.31,2310,43
5/6/2020,Tamil Nadu,188241,Samples Sent,4829,182541,871,,,,,,,,,,,,2.57%,2.49,2487,39
5/7/2020,Tamil Nadu,202436,Samples Sent,5409,195831,1196,,,,,,,,,,,,2.67%,2.67,2674,37
5/8/2020,Tamil Nadu,216416,Samples Sent,6009,209495,912,,,,,,,,,,,,2.78%,2.86,2859,36
5/9/2020,Tamil Nadu,229670,Samples Sent,6535,222576,559,,,,,,,,,,,,2.85%,3.03,3034,35
5/10/2020,Tamil Nadu,243037,Samples Sent,7204,235157,676,,,,,,,,,,,,2.96%,3.21,3211,34
5/11/2020,Tamil Nadu,254899,Samples Sent,8002,245562,1335,,,,,,,,,,,,3.14%,3.37,3367,32
5/12/2020,Tamil Nadu,266687,Samples Sent,8718,256720,1249,,,,,,,,,,,,3.27%,3.52,3523,31
5/13/2020,Tamil Nadu,279467,Samples Sent,9227,269758,482,,,,,,,,,,,,3.30%,3.69,3692,30
5/14/2020,Tamil Nadu,291432,Samples Sent,9674,281001,757,,,,,,,,,,,,3.32%,3.85,3850,30
5/15/2020,Tamil Nadu,303104,Samples Sent,10108,292045,951,,,,,,,,,,,,3.33%,4,4004,30
5/16/2020,Tamil Nadu,313639,Samples Sent,10585,302523,531,,,,,,,,,,,,3.37%,4.14,4143,30
5/17/2020,Tamil Nadu,326720,Samples Sent,11224,315019,477,,,,,,,,,,,,3.44%,4.32,4316,29
5/18/2020,Tamil Nadu,337841,Samples Sent,11760,325546,535,,,,,,,,,,,,3.48%,4.46,4463,29
5/19/2020,Tamil Nadu,348174,Samples Sent,12448,334839,887,,,,,,,,,,,,3.58%,4.6,4600,28
5/20/2020,Tamil Nadu,360068,Samples Sent,13191,346311,566,,,,,,,,,,,,3.66%,4.76,4757,27
5/21/2020,Tamil Nadu,372532,Samples Sent,13967,357898,667,,,,,,,,,,,,3.75%,4.92,4921,27
5/22/2020,Tamil Nadu,385185,Samples Sent,14735,369929,503,,,,,,,,,,,,3.83%,5.09,5089,26
5/23/2020,Tamil Nadu,397340,Samples Sent,15512,381216,612,,,,,,,,,,,,3.90%,5.25,5249,26
5/24/2020,Tamil Nadu,409615,Samples Sent,16277,392690,648,,,,,,,,,,,,3.97%,5.41,5411,25
5/25/2020,Tamil Nadu,421450,Samples Sent,17082,403762,606,,,,,,,,,,,,4.05%,5.57,5568,25
5/26/2020,Tamil Nadu,431739,Samples Sent,17728,413455,556,,,,,,,,,,,,4.11%,5.7,5704,24
5/27/2020,Tamil Nadu,442970,Samples Sent,18545,423775,650,,,,,,,,,,,,4.19%,5.85,5852,24
5/28/2020,Tamil Nadu,455216,Samples Sent,19372,435279,565,,,,,,,,,,,,4.26%,6.01,6014,23
5/29/2020,Tamil Nadu,466550,Samples Sent,20246,445668,636,,,,,,,,,,,,4.34%,6.16,6164,23
5/30/2020,Tamil Nadu,479155,Samples Sent,21184,457405,566,,,,,,,,,,,,4.42%,6.33,6330,23
5/31/2020,Tamil Nadu,491962,Samples Sent,22333,468940,689,,,,,,,,,,,,4.54%,6.5,6499,22
6/1/2020,Tamil Nadu,503339,Samples Sent,23495,479208,636,,,,,,,,,,,,4.67%,6.65,6650,21
6/2/2020,Tamil Nadu,514433,Samples Sent,24586,489258,589,,,,,,,,,,,,4.78%,6.8,6796,21
6/3/2020,Tamil Nadu,528534,Samples Sent,25872,502173,489,,,,,,,,,,,,4.90%,6.98,6982,20
6/4/2020,Tamil Nadu,544981,Samples Sent,27256,517137,588,,,,,,,,,,,,5.00%,7.2,7200,20
6/5/2020,Tamil Nadu,560673,Samples Sent,28694,535254,684,,,,,,,,,,,,5.12%,7.41,7407,20
6/6/2020,Tamil Nadu,576695,Samples Sent,30152,545896,647,,,,,,,,,,,,5.23%,7.62,7619,19
6/7/2020,Tamil Nadu,592970,Samples Sent,31667,560890,413,,,,,,,,,,,,5.34%,7.83,7834,19
6/8/2020,Tamil Nadu,607952,Samples Sent,33229,574209,514,,,,,,,,,,,,5.47%,8.03,8032,18
6/9/2020,Tamil Nadu,621171,Samples Sent,34914,585678,579,,,,,,,,,,,,5.62%,8.21,8206,18
6/10/2020,Tamil Nadu,638846,Samples Sent,36841,601363,642,,,,,,,,,,,,5.77%,8.44,8440,17
6/11/2020,Tamil Nadu,655675,Samples Sent,38716,616395,564,,,,,,,,,,,,5.90%,8.66,8662,17
6/12/2020,Tamil Nadu,673906,Samples Sent,40698,632656,552,,,,,,,,,,,,6.04%,8.9,8903,17
6/13/2020,Tamil Nadu,691817,Samples Sent,42687,648545,585,,,,,,,,,,,,6.17%,9.14,9140,16
6/14/2020,Tamil Nadu,710599,Samples Sent,44661,665401,537,,,,,,,,,,,,6.28%,9.39,9388,16
6/15/2020,Tamil Nadu,729002,Samples Sent,46504,681961,537,,,,,,,,,,,,6.38%,9.63,9631,16
6/16/2020,Tamil Nadu,748244,Samples Sent,48019,699645,580,,,,,,,,,,,,6.42%,9.88,9885,16
6/17/2020,Tamil Nadu,773707,Samples Sent,50193,722830,684,,,,,,,,,,,,6.49%,10.22,10221,15
6/18/2020,Tamil Nadu,800443,Samples Sent,52334,747428,681,,,,,,,,,,,,6.54%,10.57,10575,15
6/19/2020,Tamil Nadu,827980,Samples Sent,54449,772937,594,,,,,,,,,,,,6.58%,10.94,10938,15
6/20/2020,Tamil Nadu,861211,Samples Sent,56845,803824,542,,,,,,,,,,,,6.60%,11.38,11377,15
6/21/2020,Tamil Nadu,892612,Samples Sent,59377,832720,515,,,,,,,,,,,,6.65%,11.79,11792,15
6/22/2020,Tamil Nadu,919204,Samples Sent,62087,856475,,,,,,,,,,,,,6.75%,12.14,12144,15
6/23/2020,Tamil Nadu,944352,Samples Sent,64603,879176,573,,,,,,,,,,,,6.84%,12.48,12476,15
6/24/2020,Tamil Nadu,976431,Samples Sent,67468,908292,671,,,,,,,,,,,,6.91%,12.9,12900,14
6/25/2020,Tamil Nadu,1008974,Samples Sent,70977,937412,585,,,,,,,,,,,,7.03%,13.33,13329,14
6/26/2020,Tamil Nadu,1042649,Samples Sent,74622,967356,671,,,,,,,,,,,,,,,
4/19/2020,Telangana,14962,Samples Collected,858,14104,768,,,,,,,,,,,,5.73%,0.4,402,17
4/28/2020,Telangana,19063,Tested,1009,,,,,,,,,,,,,,5.29%,0.51,512,19
4/29/2020,Telangana,19278,Tested,1016,,,,,,,,,,,,,,5.27%,0.52,518,19
5/16/2020,Telangana,23388,Tested,1551,,,,,,,,,,,,,,6.63%,0.63,628,15
6/16/2020,Telangana,44431,Tested,5406,39025,,,,,,,,,,,,,12.17%,1.19,1194,8
6/17/2020,Telangana,45911,Tested,5675,40236,,,,,,,,,,,,,12.36%,1.23,1234,8
6/19/2020,Telangana,50569,Tested,6526,44043,,,,,,,,,,,,,12.91%,1.36,1359,8
6/20/2020,Telangana,53757,Tested,7072,46685,,,,,,,,,,,,,13.16%,1.44,1444,8
6/21/2020,Telangana,57054,Tested,7802,49252,,,,,,,,,,,,,13.67%,1.53,1533,7
6/22/2020,Telangana,60243,Tested,8674,51569,,,,,,,,,,,,,14.40%,1.62,1619,7
6/23/2020,Telangana,63249,Tested,9553,53696,,,,,,,,,,,,,15.10%,1.7,1699,7
6/24/2020,Telangana,67318,Tested,10444,56874,,,,,,,,,,,,,,,,
6/25/2020,Telangana,70934,Tested,11364,59570,,,,,,,,17081,901,463,,,,,,
6/26/2020,Telangana,75308,Tested,12349,62959,,,,,,,,,,,,,,,,
4/11/2020,Tripura,337,Tested,2,335,,,,,,,,,,,,,0.59%,0.08,84,169
4/15/2020,Tripura,738,Tested,2,,,,,,,,,,,,,,0.27%,0.18,185,369
4/16/2020,Tripura,762,Tested,2,760,,,,,,,,,,,,,0.26%,0.19,191,381
4/21/2020,Tripura,2604,Tested,2,2602,,,,,,,,,,,,,0.08%,0.65,652,1302
4/22/2020,Tripura,3215,Tested,2,3123,,,,,,,,,,,,,0.06%,0.81,805,1608
5/1/2020,Tripura,4828,Tested,3,4825,,,,,,,,,,,,,0.06%,1.21,1209,1609
5/2/2020,Tripura,4955,Tested,5,4950,,,,,,,,,,,,,0.10%,1.24,1241,991
5/3/2020,Tripura,5162,Tested,5,5157,,,,,,,,,,,,,0.10%,1.29,1293,1032
5/4/2020,Tripura,5394,Tested,17,5377,,,,,,,,,,,,,0.32%,1.35,1351,317
5/5/2020,Tripura,5850,Tested,30,5820,,,,,,,,,,,,,0.51%,1.47,1465,195
5/6/2020,Tripura,6228,Tested,43,6185,,,,,,,,,,,,,0.69%,1.56,1560,145
5/7/2020,Tripura,6917,Tested,89,6828,,,,,,,,,,,,,1.29%,1.73,1733,78
5/8/2020,Tripura,7448,Tested,89,7359,,,,,,,,,,,,,1.19%,1.87,1866,84
5/9/2020,Tripura,8340,Tested,119,8221,,,,,,,,,,,,,1.43%,2.09,2089,70
5/10/2020,Tripura,9091,Tested,136,8955,,,,,,,,,,,,,1.50%,2.28,2277,67
5/11/2020,Tripura,9596,Tested,154,9442,,,,,,,,,,,,,1.60%,2.4,2404,62
5/12/2020,Tripura,10344,Tested,155,10189,,,,,,,,,,,,,1.50%,2.59,2591,67
5/13/2020,Tripura,11146,Tested,155,10991,,,,,,,,,,,,,1.39%,2.79,2792,72
5/14/2020,Tripura,11804,Tested,156,11648,,,,,,,,,,,,,1.32%,2.96,2957,76
5/15/2020,Tripura,12561,Tested,156,12405,,,,,,,,,,,,,1.24%,3.15,3147,81
5/16/2020,Tripura,13178,Tested,167,13011,,,,,,,,,,,,,1.27%,3.3,3301,79
5/17/2020,Tripura,13750,Tested,167,13583,,,,,,,,,,,,,1.21%,3.44,3444,82
5/18/2020,Tripura,14286,Tested,167,14119,,,,,,,,,,,,,1.17%,3.58,3579,86
5/19/2020,Tripura,15083,Tested,169,14914,,,,,,,,,,,,,1.12%,3.78,3778,89
5/20/2020,Tripura,15822,Tested,173,15694,,,,,,,,,,,,,1.09%,3.96,3963,91
5/21/2020,Tripura,16873,Tested,173,16610,,,,,,,,,,,,,1.03%,4.23,4227,98
5/22/2020,Tripura,17721,Tested,175,17546,,,,,,,,,,,,,0.99%,4.44,4439,101
5/23/2020,Tripura,18737,Tested,191,18546,,,,,,,,,,,,,1.02%,4.69,4694,98
5/24/2020,Tripura,19278,Tested,191,19537,,,,,,,,,,,,,0.99%,4.83,4829,101
5/25/2020,Tripura,20871,Tested,198,20637,,,,,,,,,,,,,0.95%,5.23,5228,105
5/26/2020,Tripura,22049,Tested,209,21840,,,,,,,,,,,,,0.95%,5.52,5523,105
5/27/2020,Tripura,23264,Tested,232,23032,,,,,,,,,,,,,1.00%,5.83,5828,100
5/28/2020,Tripura,24126,Tested,242,23884,,,,,,,,,,,,,1.00%,6.04,6044,100
5/29/2020,Tripura,25403,Tested,244,25159,,,,,,,,,,,,,0.96%,6.36,6363,104
5/30/2020,Tripura,26376,Tested,271,26105,,,,,,,,,,,,,1.03%,6.61,6607,97
5/31/2020,Tripura,27475,Tested,316,27159,,,,,,,,,,,,,1.15%,6.88,6883,87
6/1/2020,Tripura,28360,Tested,423,27937,,,,,,,,,,,,,1.49%,7.1,7104,67
6/2/2020,Tripura,29066,Tested,471,28595,,,,,,,,,,,,,1.62%,7.28,7281,62
6/3/2020,Tripura,30481,Tested,622,29859,,,,,,,,,,,,,2.04%,7.64,7636,49
6/4/2020,Tripura,31138,Tested,646,30492,,,,,,,,,,,,,2.07%,7.8,7800,48
6/5/2020,Tripura,32300,Tested,694,31606,,,829,Facility,,,,,,,,,2.15%,8.09,8091,47
6/6/2020,Tripura,33331,Tested,749,32582,,,,Facility,,,,,,,,,2.25%,8.35,8349,45
6/7/2020,Tripura,35263,Tested,802,34461,,,,,,,,,,,,,2.27%,8.83,8833,44
6/8/2020,Tripura,37453,Tested,840,36613,,,,,,,,,,,,,2.24%,9.38,9382,45
6/9/2020,Tripura,38572,Tested,866,37706,,,,,,,,,,,,,2.25%,9.66,9662,45
6/10/2020,Tripura,40027,Tested,897,39130,,,,,,,,,,,,,2.24%,10.03,10027,45
6/11/2020,Tripura,41389,Tested,915,40474,,,,,,,,,,,,,2.21%,10.37,10368,45
6/12/2020,Tripura,40837,Tested,960,39877,,,,,,,,,,,,,2.35%,10.23,10230,43
6/13/2020,Tripura,43972,Tested,1042,42930,,,,,,,,,,,,,2.37%,11.02,11015,42
6/14/2020,Tripura,46015,Tested,1075,44940,,,,,,,,,,,,,2.34%,11.53,11527,43
6/15/2020,Tripura,47683,Tested,1084,46599,,,,,,,,,,,,,2.27%,11.94,11945,44
6/16/2020,Tripura,49208,Tested,1090,48118,,,,,,,,,,,,,2.22%,12.33,12327,45
6/17/2020,Tripura,50268,Tested,1133,49135,,,,,,,,,,,,,2.25%,12.59,12592,44
6/18/2020,Tripura,51495,Tested,1154,50341,,,,,,,,,,,,,2.24%,12.9,12900,45
6/19/2020,Tripura,52752,Tested,1181,51571,,,,,,,,,,,,,2.24%,13.21,13214,45
6/20/2020,Tripura,53905,Tested,1189,52716,,,,,,,,,,,,,2.21%,13.5,13503,45
6/21/2020,Tripura,54983,Tested,1224,53759,,,,,,,,,,,,,2.23%,13.77,13773,45
6/22/2020,Tripura,56035,Tested,1240,54795,,,,,,,,,,,,,2.21%,14.04,14037,45
6/23/2020,Tripura,56901,Tested,1263,55638,,,,,,,,,,,,,2.22%,14.25,14254,45
6/24/2020,Tripura,57753,Tested,1263,56490,,,,,,,,,,,,,,,,
6/25/2020,Tripura,59025,Tested,1295,57730,,,,,,,,,,,,,,,,
6/26/2020,Tripura,60199,Tested,1330,58869,,,,,,,,,,,,,,,,
4/5/2020,Uttar Pradesh,5255,Samples Sent,278,4796,181,,,,,,,,,,,,5.29%,0.02,23,19
4/5/2020,Uttar Pradesh,5255,Samples Sent,278,4796,179,,3927,Institutional,,,,,,,,,5.29%,0.02,23,19
4/9/2020,Uttar Pradesh,8402,Samples Sent,410,7898,94,,8671,Institutional,,,,,,,,,4.88%,0.04,37,20
4/10/2020,Uttar Pradesh,9332,Samples Sent,433,8798,101,,8771,Institutional,,,,,,,,,4.64%,0.04,41,22
4/11/2020,Uttar Pradesh,10595,Samples Sent,452,10012,131,,8084,Institutional,,,,,,,,,4.27%,0.05,47,23
4/12/2020,Uttar Pradesh,11855,Samples Sent,483,11250,122,,8836,Institutional,,,,,,,,,4.07%,0.05,53,25
4/13/2020,Uttar Pradesh,13287,Samples Sent,558,12542,177,,9274,Institutional,,,,,,,,,4.20%,0.06,59,24
4/14/2020,Uttar Pradesh,15914,Samples Sent,660,15134,120,,10661,Institutional,,,,,,,,,4.15%,0.07,71,24
4/15/2020,Uttar Pradesh,19506,Samples Sent,727,18595,184,,10952,Institutional,,,,,,,,,3.73%,0.09,87,27
4/16/2020,Uttar Pradesh,21384,Samples Sent,805,20374,205,,,,,,,,,,,,3.76%,0.1,95,27
4/17/2020,Uttar Pradesh,24643,Samples Sent,849,23648,146,,10841,Institutional,,,,,,,,,3.45%,0.11,110,29
4/18/2020,Uttar Pradesh,28484,Samples Sent,974,27262,248,,10234,Institutional,,,,,,,,,3.42%,0.13,127,29
4/19/2020,Uttar Pradesh,31767,Samples Sent,1100,,,,,,,,,,,,,,3.46%,0.14,141,29
4/20/2020,Uttar Pradesh,34326,Samples Sent,1184,32874,268,,10800,Institutional,,,,,,,,,3.45%,0.15,153,29
4/21/2020,Uttar Pradesh,37933,Samples Sent,1337,36378,218,,11871,Institutional,,,,,,,,,3.52%,0.17,169,28
4/22/2020,Uttar Pradesh,42192,Samples Sent,1449,40263,480,,,,,,,,,,,,3.43%,0.19,188,29
4/23/2020,Uttar Pradesh,45483,Samples Sent,1510,43495,478,,12032,Institutional,,,,,,,,,3.32%,0.2,202,30
4/24/2020,Uttar Pradesh,53166,Samples Sent,1621,51161,384,,11936,Institutional,,,,,,,,,3.05%,0.24,236,33
4/25/2020,Uttar Pradesh,56851,Samples Sent,1793,54216,842,,11715,Institutional,,,,,,,,,3.15%,0.25,253,32
4/26/2020,Uttar Pradesh,61799,Samples Sent,1873,58492,984,,11363,Institutional,,,,,,,,,3.03%,0.27,275,33
4/27/2020,Uttar Pradesh,67145,Samples Sent,1896,64139,1020,,11725,Institutional,,,,,,,,,2.82%,0.3,298,35
4/28/2020,Uttar Pradesh,70307,Samples Sent,2053,67266,988,,11487,Institutional,,,,,,,,,2.92%,0.31,313,34
4/29/2020,Uttar Pradesh,73716,Samples Sent,2134,70436,1146,,11748,Institutional,,,,,,,,,2.89%,0.33,328,35
4/30/2020,Uttar Pradesh,78013,Samples Sent,2211,74864,938,,11782,Institutional,,,,,,,,,2.83%,0.35,347,35
5/1/2020,Uttar Pradesh,82459,Samples Sent,2328,79091,1040,,11769,Institutional,,,,,,,,,2.82%,0.37,367,35
5/2/2020,Uttar Pradesh,85729,Samples Sent,2487,82356,886,,11518,Institutional,,,,,,,,,2.90%,0.38,381,34
5/3/2020,Uttar Pradesh,95841,Samples Sent,2645,91828,1008,,11049,Institutional,,,,,,,,,2.76%,0.43,426,36
5/4/2020,Uttar Pradesh,98300,Samples Sent,2766,94682,852,,10970,Institutional,,,,,,,,,2.81%,0.44,437,36
5/5/2020,Uttar Pradesh,105234,Samples Sent,2880,101389,965,,11003,Institutional,,,,,,,,,2.74%,0.47,468,37
5/6/2020,Uttar Pradesh,109888,Samples Sent,2998,106043,847,,10797,Institutional,,,,,,,,,2.73%,0.49,488,37
5/7/2020,Uttar Pradesh,113670,Samples Sent,3071,109628,971,,9575,Institutional,,,,,,,,,2.70%,0.51,505,37
5/8/2020,Uttar Pradesh,119688,Samples Sent,3214,115646,828,,8722,Institutional,,,,,,,,,2.69%,0.53,532,37
5/9/2020,Uttar Pradesh,124791,Samples Sent,3373,120764,654,,9003,Institutional,,,,,,,,,2.70%,0.55,555,37
5/10/2020,Uttar Pradesh,129955,Samples Sent,3467,125696,792,,8952,Institutional,,,,,,,,,2.67%,0.58,578,37
5/11/2020,Uttar Pradesh,135760,Samples Sent,3573,131293,894,,9515,Institutional,,,,,,,,,2.63%,0.6,603,38
5/12/2020,Uttar Pradesh,140166,Samples Sent,3664,135754,748,,9384,Institutional,,,,,,,,,2.61%,0.62,623,38
5/13/2020,Uttar Pradesh,145637,Samples Sent,3578,141068,811,,9510,Institutional,,,,,,,,,2.46%,0.65,647,41
5/14/2020,Uttar Pradesh,153139,Samples Sent,3902,147755,1482,,9911,Institutional,,,,,,,,,2.55%,0.68,681,39
5/15/2020,Uttar Pradesh,159282,Samples Sent,4057,153588,1637,,9879,Institutional,,,,,,,,,2.55%,0.71,708,39
5/16/2020,Uttar Pradesh,163105,Samples Sent,4258,157001,1846,,10201,Institutional,,,,,,,,,2.61%,0.72,725,38
5/17/2020,Uttar Pradesh,172219,Samples Sent,4464,165832,1923,,10601,Institutional,,,,,,,,,2.59%,0.77,765,39
5/18/2020,Uttar Pradesh,176479,Samples Sent,4605,170132,1742,,10983,Institutional,,,,,,,,,2.61%,0.78,784,38
5/19/2020,Uttar Pradesh,182184,Samples Sent,4926,175412,1846,,12427,Institutional,,,,,,,,,2.70%,0.81,810,37
5/20/2020,Uttar Pradesh,191164,Samples Sent,5175,184209,1780,,13178,Institutional,,,,,,,,,2.71%,0.85,850,37
5/21/2020,Uttar Pradesh,206811,Samples Sent,5515,199469,1827,,11782,Institutional,,,,,,,,,2.67%,0.92,919,37
5/22/2020,Uttar Pradesh,214060,Samples Sent,5735,207079,1246,,11337,Institutional,,,,,,,,,2.68%,0.95,951,37
5/23/2020,Uttar Pradesh,217867,Samples Sent,6017,210864,986,,10540,Institutional,,,,,,,,,2.76%,0.97,968,36
5/24/2020,Uttar Pradesh,229621,Samples Sent,6268,222341,1012,,10270,Institutional,,,,,,,,,2.73%,1.02,1021,37
5/25/2020,Uttar Pradesh,235622,Samples Sent,6497,228173,952,,9768,Institutional,,,,,,,,,2.76%,1.05,1047,36
5/26/2020,Uttar Pradesh,240588,Samples Sent,6724,232290,1574,,9558,Institutional,,,,,,,,,2.79%,1.07,1069,36
5/27/2020,Uttar Pradesh,240588,Samples Sent,6991,239592,1182,,8454,Institutional,,,,,,,,,2.91%,1.07,1069,34
5/28/2020,Uttar Pradesh,256267,Samples Sent,7170,247747,1350,,8507,Institutional,,,,,,,,,2.80%,1.14,1139,36
5/29/2020,Uttar Pradesh,270920,Samples Sent,7445,261911,1564,,9556,Institutional,,,,,,,,,2.75%,1.2,1204,36
5/30/2020,Uttar Pradesh,279288,Samples Sent,7701,270160,1427,,9002,Institutional,,,,,,,,,2.76%,1.24,1241,36
5/31/2020,Uttar Pradesh,289892,Samples Sent,8075,279569,2248,,8472,Institutional,,,,,,,,,2.79%,1.29,1289,36
6/1/2020,Uttar Pradesh,297903,Samples Sent,8361,287806,2456,,8386,Institutional,,,,,,,,,2.81%,1.32,1324,36
6/2/2020,Uttar Pradesh,307621,Samples Sent,8729,296705,2187,,8386,Institutional,,,,,,,,,2.84%,1.37,1367,35
6/3/2020,Uttar Pradesh,317780,Samples Sent,8870,306672,2238,,7895,Institutional,,,,,,,,,2.79%,1.41,1412,36
6/4/2020,Uttar Pradesh,330663,Samples Sent,9237,318562,2864,,8963,Institutional,,,,,,,,,2.79%,1.47,1470,36
6/5/2020,Uttar Pradesh,344717,Samples Sent,9733,332126,2858,,7939,Institutional,,,,,,,,,2.82%,1.53,1532,35
6/6/2020,Uttar Pradesh,355085,Samples Sent,10103,342360,2622,,7763,Institutional,,,,,,,,,2.85%,1.58,1578,35
6/7/2020,Uttar Pradesh,360258,Samples Sent,10536,346684,3038,,7719,Institutional,,,,,,,,,2.92%,1.6,1601,34
6/8/2020,Uttar Pradesh,380723,Samples Sent,10947,366630,3146,,7736,Institutional,,,,,,,,,2.88%,1.69,1692,35
6/9/2020,Uttar Pradesh,391286,Samples Sent,11335,377667,2284,,7440,Institutional,,,,,,,,,2.90%,1.74,1739,35
6/10/2020,Uttar Pradesh,404637,Samples Sent,11610,390841,2186,,7193,Institutional,,,,,,,,,2.87%,1.8,1799,35
6/11/2020,Uttar Pradesh,420669,Samples Sent,12088,405442,3139,,7897,Institutional,,,,,,,,,2.87%,1.87,1870,35
6/12/2020,Uttar Pradesh,435601,Samples Sent,12619,421499,1486,,7450,Institutional,,,,,,,,,2.90%,1.94,1936,35
6/13/2020,Uttar Pradesh,449616,Samples Sent,13118,433754,,,7257,Institutional,,,,,,,,,2.92%,2,1998,34
6/14/2020,Uttar Pradesh,467702,Samples Sent,13615,442598,,,7436,Institutional,,,,,,,,,2.91%,2.08,2079,34
6/15/2020,Uttar Pradesh,466081,Tested,14091,,,,,,,,,,,,,,3.02%,2.07,2072,33
6/16/2020,Uttar Pradesh,480047,Tested,14598,,,,,,,,,,,,,,3.04%,2.13,2134,33
6/17/2020,Uttar Pradesh,496206,Tested,15181,,,,,,,,,,,,,,3.06%,2.21,2206,33
6/18/2020,Uttar Pradesh,515280,Tested,15785,,,,,,,,,,,,,,3.06%,2.29,2290,33
6/19/2020,Uttar Pradesh,532505,Tested,16594,,,,,,,,,,,,,,3.12%,2.37,2367,32
6/20/2020,Uttar Pradesh,542972,Tested,17135,,,,,,,,,,,,,,3.16%,2.41,2413,32
6/21/2020,Uttar Pradesh,560697,Tested,17731,,,,,,,,,,,,,,3.16%,2.49,2492,32
6/22/2020,Uttar Pradesh,574304,Tested,18322,,,,,,,,,,,,,,3.19%,2.55,2553,31
6/23/2020,Uttar Pradesh,588186,Tested,18893,,,,,,,,,,,,,,3.21%,2.61,2614,31
6/24/2020,Uttar Pradesh,603390,Tested,19557,,,,,,,,,,,,,,3.24%,2.68,2682,31
6/25/2020,Uttar Pradesh,620954,Tested,20193,,,,,,,,,,,,,,,,,
6/26/2020,Uttar Pradesh,642833,Tested,20943,,,,,,,,,,,,,,,,,
4/2/2020,Uttarakhand,678,Samples Sent,7,554,117,,,,,,,,,,,,1.03%,0.06,61,97
4/7/2020,Uttarakhand,1289,Samples Sent,32,1092,165,,,,,,,,,,,,2.48%,0.12,116,40
4/9/2020,Uttarakhand,1531,Samples Sent,35,1235,261,,1637,Institutional,,,,,,,,,2.29%,0.14,137,44
4/10/2020,Uttarakhand,1688,Samples Sent,35,1320,333,,3770,Institutional,,,,,,,,,2.07%,0.15,152,48
4/11/2020,Uttarakhand,1705,Samples Sent,35,1340,330,,2693,Institutional,,,,,,,,,2.05%,0.15,153,49
4/12/2020,Uttarakhand,1820,Samples Sent,35,1452,333,,1823,Institutional,,,,,,,,,1.92%,0.16,163,52
4/13/2020,Uttarakhand,1998,Samples Sent,35,1665,298,,1814,Institutional,,,,,,,,,1.75%,0.18,179,57
4/14/2020,Uttarakhand,2174,Samples Sent,35,1838,305,,1818,Institutional,,,,,,,,,1.61%,0.2,195,62
4/15/2020,Uttarakhand,2413,Samples Sent,37,2022,354,,1833,Institutional,,,,,,,,,1.53%,0.22,217,65
4/16/2020,Uttarakhand,2593,Samples Sent,37,2210,346,,1898,Institutional,,,,,,,,,1.43%,0.23,233,70
4/17/2020,Uttarakhand,2831,Samples Sent,40,2420,371,,1848,Institutional,,,,,,,,,1.41%,0.25,254,71
4/18/2020,Uttarakhand,3158,Samples Sent,42,2710,406,,2041,Institutional,,,,,,,,,1.33%,0.28,283,75
4/19/2020,Uttarakhand,3344,Samples Sent,44,3046,255,,2153,Institutional,,,,,,,,,1.32%,0.3,300,76
4/20/2020,Uttarakhand,3677,Samples Sent,46,3228,469,,1818,Institutional,,,,,,,,,1.25%,0.33,330,80
4/21/2020,Uttarakhand,4061,Samples Sent,46,3445,570,,2101,Institutional,,,,,,,,,1.13%,0.36,365,88
4/22/2020,Uttarakhand,4275,Samples Sent,46,3664,,,,,,,,856,498,189,,,1.08%,0.38,384,93
4/23/2020,Uttarakhand,4473,Samples Sent,47,3879,265,,2565,Institutional,,,,,,,,,1.05%,0.4,401,95
4/24/2020,Uttarakhand,4767,Samples Sent,48,4239,327,,,,,,,,,,,,1.01%,0.43,428,99
4/25/2020,Uttarakhand,5194,Samples Sent,48,4423,411,,,,,,,,,,,,0.92%,0.47,466,108
4/26/2020,Uttarakhand,5277,Samples Sent,50,4675,348,,,,,,,,,,,,0.95%,0.47,474,106
